# Range [m];Height [m];Real(p) [Pa];Imag(p) [Pa]
1.000000000000000000e+04;5.900969550500972400e+04;-2.662644530644864781e-04;7.479832119781924837e-05
1.000000000000000000e+04;5.901128375802372466e+04;-2.649801361305764843e-04;7.869089081739732614e-05
1.000000000000000000e+04;5.905864643283770420e+04;-2.078061647729338181e-04;1.850246055761867127e-04
1.000000000000000000e+04;5.906023470893476770e+04;-2.049237437484124154e-04;1.878453152747751602e-04
1.000000000000000000e+04;5.910759751768485876e+04;-1.052791352027916363e-04;2.566700555354483313e-04
1.000000000000000000e+04;5.910918572439206037e+04;-1.015040037138184874e-04;2.580501538223327579e-04
1.000000000000000000e+04;5.915654865039169090e+04;1.855134431842709496e-05;2.768104734898733954e-04
1.000000000000000000e+04;5.915813686446826614e+04;2.256151073978839285e-05;2.762980345236151574e-04
1.000000000000000000e+04;5.920549970066150127e+04;1.371100178629320742e-04;2.407036524815947304e-04
1.000000000000000000e+04;5.920708803486275428e+04;1.405456607362598172e-04;2.385570502317026405e-04
1.000000000000000000e+04;5.925445059550136648e+04;2.288949781456798714e-04;1.561613234702507319e-04
1.000000000000000000e+04;5.925603900714039628e+04;2.309560428902559246e-04;1.526623456213145504e-04
1.000000000000000000e+04;5.930340163816927088e+04;2.747185493599013954e-04;4.037518403342630079e-05
1.000000000000000000e+04;5.930498989407314366e+04;2.751033004884556360e-04;3.638139755992659185e-05
1.000000000000000000e+04;5.935235279477615404e+04;2.640220240522934015e-04;-8.468163204209864202e-05
1.000000000000000000e+04;5.935394094133891485e+04;2.626129351555091403e-04;-8.846741416143402161e-05
1.000000000000000000e+04;5.940130393534184986e+04;2.000381123138831403e-04;-1.906726351987956278e-04
1.000000000000000000e+04;5.940289210533253208e+04;1.970910872889220899e-04;-1.934591969629583593e-04
1.000000000000000000e+04;5.945025489044246206e+04;9.709393572090344417e-05;-2.597108871760056385e-04
1.000000000000000000e+04;5.945184313333051250e+04;9.323346723415118324e-05;-2.608854851060863570e-04
1.000000000000000000e+04;5.949920592980764195e+04;-2.746987733247292362e-05;-2.752108356021389307e-04
1.000000000000000000e+04;5.950079407159514813e+04;-3.143018824785563333e-05;-2.746124090238110022e-04
1.000000000000000000e+04;5.954815705571884610e+04;-1.447487271954352877e-04;-2.352515080814027030e-04
1.000000000000000000e+04;5.954974514231776993e+04;-1.480850185901850852e-04;-2.329535734578999445e-04
1.000000000000000000e+04;5.959710817930292251e+04;-2.331793480532078620e-04;-1.471897369335657007e-04
1.000000000000000000e+04;5.959869632476033439e+04;-2.351429143269494996e-04;-1.436765964778457649e-04
1.000000000000000000e+04;5.964605912048553728e+04;-2.742754836608402589e-04;-3.058641344643199929e-05
1.000000000000000000e+04;5.964764736402377457e+04;-2.745041529051643462e-04;-2.653260153286109193e-05
1.000000000000000000e+04;5.969501008739223471e+04;-2.597998300600279386e-04;9.360886022858621474e-05
1.000000000000000000e+04;5.969659820258391119e+04;-2.582431894834892974e-04;9.727420570660446437e-05
1.000000000000000000e+04;5.974396117639933072e+04;-1.922915511738167713e-04;1.982518148831620430e-04
1.000000000000000000e+04;5.974554916778502957e+04;-1.892685102044779002e-04;2.009584529086073153e-04
1.000000000000000000e+04;5.979291235017732834e+04;-8.636211484804258616e-05;2.613075032941068678e-04
1.000000000000000000e+04;5.979450030239243642e+04;-8.246036684084225563e-05;2.623426890344401170e-04
1.000000000000000000e+04;5.984186342555468582e+04;3.719333952225132499e-05;2.741107384840759634e-04
1.000000000000000000e+04;5.984345143938993715e+04;4.113958666947063330e-05;2.733472193727374882e-04
1.000000000000000000e+04;5.989081439022093400e+04;1.533161240306937768e-04;2.283209599946251986e-04
1.000000000000000000e+04;5.989240245758935635e+04;1.565561113092827511e-04;2.259361035559140200e-04
1.000000000000000000e+04;5.993976537414549239e+04;2.377980034088334664e-04;1.384975993718422639e-04
1.000000000000000000e+04;5.994135342587340710e+04;2.396270748229080297e-04;1.349009811840974301e-04
1.000000000000000000e+04;5.998871644997261319e+04;2.743043458063442342e-04;1.886524821776199435e-05
1.000000000000000000e+04;5.999030445666633750e+04;2.744143978219057401e-04;1.484913156262942572e-05
1.000000000000000000e+04;6.003766756816195993e+04;2.547681530031249242e-04;-1.022337258617472090e-04
1.000000000000000000e+04;6.003925556954711647e+04;2.530473869799144265e-04;-1.058928530823406033e-04
1.000000000000000000e+04;6.008661864056817285e+04;1.840384533436194823e-04;-2.058815792270103932e-04
1.000000000000000000e+04;6.008820669825452933e+04;1.809455540012115606e-04;-2.083824512996510902e-04
1.000000000000000000e+04;6.013556961789469642e+04;7.520560691717948626e-05;-2.637192702794715336e-04
1.000000000000000000e+04;6.013715772994924919e+04;7.126755999489131296e-05;-2.646846961809462811e-04
1.000000000000000000e+04;6.018452061776139453e+04;-4.828708579783058501e-05;-2.714465795164914381e-04
1.000000000000000000e+04;6.018610867097848677e+04;-5.219278050680648852e-05;-2.704837560793346305e-04
1.000000000000000000e+04;6.023347169481655146e+04;-1.618814860940000710e-04;-2.214997415808240395e-04
1.000000000000000000e+04;6.023505968168246909e+04;-1.650399638989937879e-04;-2.190251460353599634e-04
1.000000000000000000e+04;6.028242282653818256e+04;-2.429868285212382641e-04;-1.286032232239928401e-04
1.000000000000000000e+04;6.028401079337653209e+04;-2.446478287504007341e-04;-1.249073365891531170e-04
1.000000000000000000e+04;6.033137389382813126e+04;-2.745352237139948252e-04;-7.838289814872823074e-06
1.000000000000000000e+04;6.033296190587831370e+04;-2.745027060521851238e-04;-3.885895762799021440e-06
1.000000000000000000e+04;6.038032487295274768e+04;-2.497652022466839640e-04;1.131635099143550171e-04
1.000000000000000000e+04;6.038191292633100966e+04;-2.479223979707060070e-04;1.167950650639745352e-04
1.000000000000000000e+04;6.042927586186400003e+04;-1.750080853323409270e-04;2.112124599273374902e-04
1.000000000000000000e+04;6.043086389755295386e+04;-1.717950398159517823e-04;2.135766715227157869e-04
1.000000000000000000e+04;6.047822693625046668e+04;-6.456290474686036680e-05;2.670394160795972653e-04
1.000000000000000000e+04;6.047981492508202064e+04;-6.061906268357936610e-05;2.678032990789562594e-04
1.000000000000000000e+04;6.052717805097927339e+04;5.947230594153723662e-05;2.675996971190996261e-04
1.000000000000000000e+04;6.052876602776421350e+04;6.333149833851660511e-05;2.665252290057803630e-04
1.000000000000000000e+04;6.057612911987251573e+04;1.708035327917646162e-04;2.141679569166648827e-04
1.000000000000000000e+04;6.057771712967856729e+04;1.738321755561108390e-04;2.115448170389805588e-04
1.000000000000000000e+04;6.062508013420735369e+04;2.470783890989374995e-04;1.166094165045291703e-04
1.000000000000000000e+04;6.062666817809829081e+04;2.486223137277163240e-04;1.128689822261856715e-04
1.000000000000000000e+04;6.067403115506592439e+04;2.739447150838674231e-04;-3.059188611617579931e-06
1.000000000000000000e+04;6.067561920547077898e+04;2.736814535795520213e-04;-7.037478169478261766e-06
1.000000000000000000e+04;6.072298221405190270e+04;2.441897039025101891e-04;-1.249726446255862769e-04
1.000000000000000000e+04;6.072457026132333704e+04;2.422361557354432075e-04;-1.284487465324740771e-04
1.000000000000000000e+04;6.077193327810765186e+04;1.650434505995120201e-04;-2.179704782264908530e-04
1.000000000000000000e+04;6.077352133336570114e+04;1.617230478545611712e-04;-2.202557456572177045e-04
1.000000000000000000e+04;6.082088431896507245e+04;5.225325002927580308e-05;-2.694386293470763969e-04
1.000000000000000000e+04;6.082247237963779480e+04;4.828831421285488166e-05;-2.699854659479326196e-04
1.000000000000000000e+04;6.086983535941474111e+04;-7.063468880316260744e-05;-2.640680988155124742e-04
1.000000000000000000e+04;6.087142340843736019e+04;-7.445337939751756669e-05;-2.628493459461452150e-04
1.000000000000000000e+04;6.091878642604182824e+04;-1.800814671350463151e-04;-2.062980050492981606e-04
1.000000000000000000e+04;6.092037446515568445e+04;-1.829519015918104770e-04;-2.035227205496209263e-04
1.000000000000000000e+04;6.096773749862048135e+04;-2.517369857100850241e-04;-1.050853066883745263e-04
1.000000000000000000e+04;6.096932556175630452e+04;-2.531212350006647929e-04;-1.013114829512740578e-04
1.000000000000000000e+04;6.101668855849913962e+04;-2.725880019619034448e-04;1.553362737864128168e-05
1.000000000000000000e+04;6.101827667337675666e+04;-2.721534246862947789e-04;1.950135029053616937e-05
1.000000000000000000e+04;6.106563959111081203e+04;-2.379046584044381654e-04;1.354199263153392789e-04
1.000000000000000000e+04;6.106722776216395869e+04;-2.357557275584303133e-04;1.388100901637539933e-04
1.000000000000000000e+04;6.111459060753201629e+04;-1.545402061851841276e-04;2.247540573496870076e-04
1.000000000000000000e+04;6.111617880546711240e+04;-1.511492313887213335e-04;2.268559875570484079e-04
1.000000000000000000e+04;6.116354165001103684e+04;-3.985256575847762061e-05;2.706394349635509442e-04
1.000000000000000000e+04;6.116512983994085516e+04;-3.584418986269967682e-05;2.710208713345561198e-04
1.000000000000000000e+04;6.121249271683909319e+04;8.288525145055840369e-05;2.597489511922755731e-04
1.000000000000000000e+04;6.121408091141442856e+04;8.662000257047976594e-05;2.583310847958692098e-04
1.000000000000000000e+04;6.126144375229917932e+04;1.882882288554492639e-04;1.964188163640967542e-04
1.000000000000000000e+04;6.126303199712860078e+04;1.910468182848699308e-04;1.935481031031159810e-04
1.000000000000000000e+04;6.131039472142876184e+04;2.560234522145699606e-04;9.232158586496920819e-05
1.000000000000000000e+04;6.131198300105324597e+04;2.571929018148442635e-04;8.845156216442206620e-05
1.000000000000000000e+04;6.135934571576454618e+04;2.696763624284464643e-04;-2.894248884705956777e-05
1.000000000000000000e+04;6.136093393259530421e+04;2.690785248033618609e-04;-3.285145063030886665e-05
1.000000000000000000e+04;6.140829686223839235e+04;2.303311948649386257e-04;-1.465651585766502142e-04
1.000000000000000000e+04;6.140988495529221109e+04;2.279938293229134133e-04;-1.498564357909723966e-04
1.000000000000000000e+04;6.145724802257539704e+04;1.419602127637584915e-04;-2.320356263448254621e-04
1.000000000000000000e+04;6.145883611764939269e+04;1.384823052416225798e-04;-2.339475541733208679e-04
1.000000000000000000e+04;6.150619902811606153e+04;2.596489598830023724e-05;-2.711900075654036365e-04
1.000000000000000000e+04;6.150778717684010189e+04;2.195152658300670871e-05;-2.713948157604959346e-04
1.000000000000000000e+04;6.155514997129805124e+04;-9.644513871274947329e-05;-2.542424659527044899e-04
1.000000000000000000e+04;6.155673808146491501e+04;-1.001224612971950102e-04;-2.526341203698145464e-04
1.000000000000000000e+04;6.160410105434681464e+04;-1.972723346512125211e-04;-1.856605596917198988e-04
1.000000000000000000e+04;6.160568905633323448e+04;-1.998648491754077892e-04;-1.826287479636559642e-04
1.000000000000000000e+04;6.165305218760994467e+04;-2.600313624343526353e-04;-7.900764828564770946e-05
1.000000000000000000e+04;6.165464016766653367e+04;-2.610019090026780507e-04;-7.513604493781305348e-05
1.000000000000000000e+04;6.170200322592066368e+04;-2.673850924786447258e-04;4.429219630345122534e-05
1.000000000000000000e+04;6.170359125049348950e+04;-2.665730020310556458e-04;4.819255650060287843e-05
1.000000000000000000e+04;6.175095420864877815e+04;-2.208584839460204022e-04;1.574289522657087081e-04
1.000000000000000000e+04;6.175254223847579851e+04;-2.183947676254331444e-04;1.605747849165460367e-04
1.000000000000000000e+04;6.179990527733573253e+04;-1.290256817900685264e-04;2.390931824852432887e-04
1.000000000000000000e+04;6.180149326405172178e+04;-1.254037649584851513e-04;2.408370573944162985e-04
1.000000000000000000e+04;6.184885640117404546e+04;-1.084741313215137272e-05;2.711637835867597608e-04
1.000000000000000000e+04;6.185044439249937568e+04;-6.861146286315340016e-06;2.710925906382959886e-04
1.000000000000000000e+04;6.189780744096019771e+04;1.099645819115851271e-04;2.486132013083263044e-04
1.000000000000000000e+04;6.189939550997636252e+04;1.135297841959427779e-04;2.468852948452096813e-04
1.000000000000000000e+04;6.194675838787607063e+04;2.082571873014134149e-04;1.725050370430578192e-04
1.000000000000000000e+04;6.194834647461569693e+04;2.106903037164395344e-04;1.692864918969247412e-04
1.000000000000000000e+04;6.199570942696573911e+04;2.623466854748481600e-04;6.494595535565067751e-05
1.000000000000000000e+04;6.199729747884201061e+04;2.631165415986022084e-04;6.104464847954051306e-05
1.000000000000000000e+04;6.204466057277117216e+04;2.648583277875075090e-04;-5.956994086445547621e-05
1.000000000000000000e+04;6.204624862213090091e+04;2.637940500380697999e-04;-6.342116022382540610e-05
1.000000000000000000e+04;6.209361168764861213e+04;2.111469266524949179e-04;-1.696470285189041001e-04
1.000000000000000000e+04;6.209519982737886312e+04;2.085096855217645766e-04;-1.726157182364642132e-04
1.000000000000000000e+04;6.214256266633881023e+04;1.150573742848173250e-04;-2.455434059695097218e-04
1.000000000000000000e+04;6.214415092483608896e+04;1.113992165070084293e-04;-2.471198659971234751e-04
1.000000000000000000e+04;6.219151355906650133e+04;-5.824899169586119453e-06;-2.700753035983019805e-04
1.000000000000000000e+04;6.219310180557901913e+04;-9.858806967390405874e-06;-2.697600685322375756e-04
1.000000000000000000e+04;6.224046464325871057e+04;-1.229196157833131276e-04;-2.407176896401877226e-04
1.000000000000000000e+04;6.224205277306506468e+04;-1.263590508854662653e-04;-2.387609560781156276e-04
1.000000000000000000e+04;6.228941578578819463e+04;-2.178710813897823530e-04;-1.599202868242679773e-04
1.000000000000000000e+04;6.229100385914125945e+04;-2.200878447925160475e-04;-1.565994752221835950e-04
1.000000000000000000e+04;6.233836689316759293e+04;-2.657172765235337299e-04;-4.717821669025956162e-05
1.000000000000000000e+04;6.233995501190255163e+04;-2.662510289782558394e-04;-4.323549658213680870e-05
1.000000000000000000e+04;6.238731788667271758e+04;-2.592231184440797883e-04;7.476995230058998984e-05
1.000000000000000000e+04;6.238890606376970391e+04;-2.579800764995148323e-04;7.856099565042810461e-05
1.000000000000000000e+04;6.243626885594884516e+04;-1.995644002642123747e-04;1.826499164779482793e-04
1.000000000000000000e+04;6.243785699947430840e+04;-1.967080046817630350e-04;1.854618728625508116e-04
1.000000000000000000e+04;6.248521992386311467e+04;-9.920022638835383592e-05;2.510156802333760235e-04
1.000000000000000000e+04;6.248680795896904601e+04;-9.544733208725558553e-05;2.523210381758172831e-04
1.000000000000000000e+04;6.253417103946446878e+04;2.248739414264906036e-05;2.698535724922622751e-04
1.000000000000000000e+04;6.253575902632508223e+04;2.643623673972660668e-05;2.693318184512445896e-04
1.000000000000000000e+04;6.258312211668118834e+04;1.395641857809554870e-04;2.305645372532459843e-04
1.000000000000000000e+04;6.258471011810754135e+04;1.429021504506360616e-04;2.283872079727058502e-04
1.000000000000000000e+04;6.263207313569920370e+04;2.263577854579401725e-04;1.459019289792996387e-04
1.000000000000000000e+04;6.263366116030289413e+04;2.283682347243576869e-04;1.424411519731224143e-04
1.000000000000000000e+04;6.268102415914180165e+04;2.684440124903996177e-04;2.973475561278147156e-05
1.000000000000000000e+04;6.268261217958080670e+04;2.687172449885596808e-04;2.576140001678054977e-05
1.000000000000000000e+04;6.272997521780820534e+04;2.535824823416940100e-04;-9.142555882813045774e-05
1.000000000000000000e+04;6.273156322662907041e+04;2.520534008116452336e-04;-9.509343410583795224e-05
1.000000000000000000e+04;6.277892628288053675e+04;1.878448102049643431e-04;-1.951359952154110660e-04
1.000000000000000000e+04;6.278051429754626588e+04;1.848861126386111575e-04;-1.977769946415087619e-04
1.000000000000000000e+04;6.282787733168055274e+04;8.106325907543975083e-05;-2.567794329502170753e-04
1.000000000000000000e+04;6.282946536559559900e+04;7.720510779271865659e-05;-2.578266100146197172e-04
1.000000000000000000e+04;6.287682837539628235e+04;-3.953221929377015486e-05;-2.663020578458882349e-04
1.000000000000000000e+04;6.287841643119095534e+04;-4.345035367310240025e-05;-2.655217815702162689e-04
1.000000000000000000e+04;6.292577942463727959e+04;-1.540997586893008264e-04;-2.213859982049466745e-04
1.000000000000000000e+04;6.292736750293980731e+04;-1.572586588776236211e-04;-2.189537581499551716e-04
